Timestamp,Position,Load
0.0018,163,200
0.0089,163,200
0.0158,163,200
0.0231,163,195
0.0303,163,165
0.0369,163,135
0.0438,163,120
0.0505,163,90
0.0574,163,60
0.0642,163,0
0.071,163,0
0.0777,163,45
0.0846,163,105
0.0914,163,120
0.0982,163,150
0.1049,163,180
0.1117,163,195
0.1185,163,225
0.1254,163,255
0.1322,163,270
0.139,163,300
0.1457,163,330
0.1525,163,360
0.1593,163,375
0.1661,163,405
0.173,163,435
0.1802,163,450
0.1872,163,480
0.1943,163,510
0.2012,163,540
0.2083,163,555
0.2152,163,585
0.2221,163,615
0.2289,163,645
0.2355,163,660
0.2422,163,690
0.2488,163,720
0.2555,163,735
0.2622,163,765
0.2688,163,795
0.2756,163,810
0.2827,163,840
0.2896,163,870
0.2968,163,900
0.3036,163,915
0.3107,163,945
0.3176,163,975
0.3246,163,1000
0.3314,163,1000
0.3383,163,1000
0.3453,163,1000
0.3522,163,1000
0.3588,163,1000
0.3655,163,1000
0.3723,163,1000
0.379,163,1000
0.3858,163,1000
0.3926,163,1000
0.3995,163,1000
0.4063,163,1000
0.4131,163,1000
0.4199,163,1000
0.4267,163,1000
0.4334,163,1000
0.4402,163,1000
0.4469,163,1000
0.4537,163,1000
0.4604,163,1000
0.4671,163,1000
0.4739,163,1000
0.4807,163,1000
0.4876,163,1000
0.4944,163,1000
0.5011,163,1000
0.508,163,1000
0.5147,163,1000
0.5215,163,1000
0.5283,163,1000
0.5351,163,1000
0.5419,163,1000
0.5487,163,1000
0.5554,163,1000
0.5622,163,1000
0.569,163,1000
0.5757,163,1000
0.5827,163,1000
